region,council,ward,schoolName,regNumber,ownership,Agriculture_form3Students,agriculture_form3Books,basicMath_form3Students,bmath_form3Books,biology_form3Students,biology_form3Books,bkeeping_form3Students,bkeeping_form3Books,chemistry_form3Students,chemistry_form3Books,civics_form3Students,civics_form3Books,commerce_form3Students,commerce_form3Books,english_form3Students,english_form3Books,geography_form3Students,geography_form3Books,history_form3Students,history_form3Books,kiswahili_form3Students,kiswahili_form3Books,physics_form3Students,physics_form3Books
Arusha,Meru,Imbaseni,TANZANIA ADVENTIST (TASS),S.1004,Non-Government,0,0,62,5,62,9,35,2,36,8,62,5,4,3,62,30,62,1,62,1,62,10,36,1
Arusha,Meru,Kikatiti,HEBRON,S.4471,Non-Government,0,0,58,12,58,10,0,0,18,13,58,8,0,0,58,40,58,8,58,9,58,18,18,6
Arusha,Meru,Kikatiti,KIKATITI,S.487,Non-Government,0,0,82,7,72,7,28,7,27,7,82,7,28,7,82,7,82,7,82,7,82,7,27,7
Arusha,Meru,Kikatiti,NASHOLI,S.1789,Government,5,0,201,50,201,90,0,0,40,30,201,10,0,0,201,330,201,100,201,100,201,155,0,30
Arusha,Meru,Kikatiti,NGYEKU,S.4115,Government,0,0,105,60,105,74,0,0,22,43,105,7,0,0,105,101,105,10,105,3,105,3,12,59
Arusha,Meru,Kikatiti,SAKILA,S.1320,Government,27,0,105,157,105,126,0,0,27,109,105,52,0,0,105,108,105,16,105,38,105,67,27,96
Arusha,Meru,Kikwe,KARANGAI,S.504,Non-Government,19,14,48,20,48,17,0,0,30,10,48,18,0,0,48,50,48,16,48,17,48,52,18,8
Arusha,Meru,Kikwe,KIKWE,S.1790,Government,0,0,130,105,130,100,17,8,31,48,130,22,17,9,130,132,130,20,130,18,130,182,26,60
Arusha,Meru,Kikwe,NEEMAH,S.4812,Non-Government,0,0,54,30,54,25,0,0,54,35,54,25,0,0,54,35,54,33,54,30,54,35,54,30
Arusha,Meru,King'ori,CANAL LAND,S.4393,Non-Government,0,0,7,15,7,15,0,0,7,15,7,15,0,0,7,15,7,15,7,15,7,15,7,15
Arusha,Meru,King'ori,LEKI,S.1816,Non-Government,0,0,20,9,20,13,0,0,20,16,20,19,0,0,20,37,20,24,20,13,20,31,0,0
Arusha,Meru,King'ori,UMOJA KING'ORI,S.5025,Government,0,0,63,0,63,0,0,0,35,0,63,0,0,0,63,0,63,0,63,0,63,0,19,0
Arusha,Meru,Leguruki,MIRIRINI,S.2805,Government,0,0,65,190,65,100,0,0,13,200,65,5,0,0,65,40,65,35,65,35,65,20,18,80
Arusha,Meru,Leguruki,NKOASENGA,S.2806,Government,0,0,76,109,76,75,0,0,20,46,76,15,0,0,76,60,76,39,76,45,76,77,13,53
Arusha,Meru,Majengo,MAJENGO KATI,S.5118,Government,0,0,43,0,43,0,0,0,43,0,43,0,0,0,43,0,43,0,43,0,43,0,43,0
Arusha,Meru,Maji ya chai,FRANSALIAN HEKIMA SEMINARY,S.5013,Non-Government,0,0,41,45,41,45,8,10,33,35,41,45,8,10,41,100,41,45,41,45,41,45,33,35
Arusha,Meru,Maji ya chai,HARADALI WINNERS,S.4914,Non-Government,0,0,131,60,131,70,36,30,60,50,131,35,36,30,131,59,131,40,131,40,131,50,60,50
Arusha,Meru,Maji ya chai,KITEFU,S.4093,Government,0,0,75,68,75,30,0,0,25,94,75,2,0,0,75,30,75,29,75,27,75,20,25,72
Arusha,Meru,Maji ya chai,MAJI YA CHAI,S.765,Government,0,0,159,70,159,70,0,0,62,55,159,35,0,0,159,193,159,117,159,108,159,110,62,67
Arusha,Meru,Maji ya chai,NGURUDOTO,S.5119,Government,0,0,44,0,44,0,0,0,14,0,44,0,0,0,44,0,44,0,44,0,44,0,14,0
Arusha,Meru,Makiba,MAKIBA,S.659,Government,0,0,135,23,135,27,0,0,20,12,135,11,0,0,135,24,135,12,135,11,135,23,10,9
Arusha,Meru,Malula,ELIZABETH,S.5027,Non-Government,0,0,17,20,17,20,0,31,8,31,17,15,0,31,17,50,17,30,17,20,17,30,8,13
Arusha,Meru,Malula,KING'ORI,S.648,Government,0,0,172,98,172,74,0,0,19,14,172,0,0,0,172,76,172,2,172,63,172,10,14,63
Arusha,Meru,Malula,MALULA,S.4092,Government,0,0,139,84,139,80,0,0,31,18,139,62,0,0,139,98,139,31,139,20,139,31,31,62
Arusha,Meru,Maroroni,MARORONI,S.1792,Government,0,0,136,30,136,87,0,0,26,31,136,29,0,0,136,59,136,35,136,35,136,38,14,1
Arusha,Meru,Maruvango,LEGURUKI,S.524,Non-Government,0,0,25,30,25,40,9,30,16,30,25,30,9,30,25,40,25,30,25,30,25,30,16,30
Arusha,Meru,Maruvango,MARUVANGO,S.2804,Government,0,0,70,94,70,37,0,0,27,24,70,2,0,0,70,11,70,24,70,14,70,0,27,46
Arusha,Meru,Maruvango,SHISHTON,S.1166,Government,0,0,77,139,77,75,0,0,28,35,77,50,0,0,77,100,77,47,77,60,77,90,29,25
Arusha,Meru,Mbuguni,MBUGUNI,S.760,Government,0,0,309,102,309,45,0,0,40,70,309,12,0,0,309,25,309,4,309,6,309,4,12,30
Arusha,Meru,Mbuguni,STAR,S.2417,Non-Government,0,0,54,73,54,67,27,56,27,70,54,70,54,70,54,70,54,70,54,70,54,70,54,70
Arusha,Meru,Ngabobo,PAMOJA,S.5081,Government,0,0,74,10,74,10,0,0,38,10,74,10,0,0,74,10,74,10,74,10,74,10,35,10
Arusha,Meru,Ngarenanyuki,MOMELA,S.4095,Government,0,0,195,0,195,0,0,0,96,0,195,0,0,0,195,0,195,0,195,0,195,0,76,0
Arusha,Meru,Ngarenanyuki,NGARENANYUKI,S.430,Non-Government,0,0,64,115,64,115,0,0,64,115,64,115,0,0,64,150,64,115,64,115,64,160,64,115
Arusha,Meru,Nkoanekoli,NKOANEKOLI,S.4678,Government,0,0,43,23,43,20,0,0,10,28,43,13,0,0,43,40,43,15,43,12,43,10,11,7
Arusha,Meru,Nkoanrua,NAUREY GOLDEN SOILS,S.5413,Non-Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arusha,Meru,Nkoanrua,NKOANRUA,S.905,Government,0,0,255,166,255,58,39,1,48,32,255,36,39,36,255,57,255,22,255,20,255,42,48,76
Arusha,Meru,Nkoaranga,NSHUPU,S.904,Government,0,0,183,20,183,17,0,0,88,12,183,43,0,0,183,11,183,27,183,53,183,51,88,3
Arusha,Meru,Nkoarisambu,NKOARISAMBU,S.2500,Government,0,0,110,42,110,1,0,0,28,6,110,1,0,0,110,158,110,33,110,53,110,69,28,4
Arusha,Meru,Poli,GOODWILL,S.2532,Non-Government,0,0,20,7,20,7,0,5,12,6,20,3,0,5,20,15,20,4,20,6,20,10,12,7
Arusha,Meru,Poli,HENRY GOGATY,S.4378,Non-Government,0,0,106,21,106,22,49,30,49,43,106,40,49,22,106,412,106,19,106,42,106,412,49,53
Arusha,Meru,Poli,MAKUMIRA,S.131,Non-Government,9,5,51,25,51,24,4,2,36,18,51,25,4,3,51,40,51,25,51,32,51,30,20,10
Arusha,Meru,Poli,MARIADO,S.1321,Non-Government,0,0,44,6,44,8,17,7,24,6,44,4,17,7,44,2,44,6,44,7,44,5,22,5
Arusha,Meru,Poli,POLI,S.4094,Government,0,0,83,0,83,0,0,0,28,0,83,13,0,0,83,0,83,55,83,55,83,20,28,0
Arusha,Meru,Poli,PRECIOUS BLOOD,S.3595,Non-Government,0,0,94,47,94,47,33,21,61,32,94,47,33,21,94,216,94,47,94,47,94,216,61,32
Arusha,Meru,Poli,URAKI,S.1039,Government,0,0,143,200,143,111,0,0,53,76,143,9,0,0,143,0,143,28,143,17,143,60,53,96
Arusha,Meru,Seela Sing'isi,SING'ISI,S.2807,Government,0,0,103,76,103,10,0,0,50,8,103,7,0,0,103,30,103,9,103,6,103,6,28,6
Arusha,Meru,Songoro,MULALA,S.5450,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arusha,Meru,Songoro,SONGORO,S.1277,Government,35,30,164,123,164,36,0,0,35,60,164,43,0,0,164,328,164,117,164,134,164,145,16,60
Arusha,Meru,Usariver,LAKITATU,S.4114,Government,0,0,89,106,89,21,0,0,15,17,89,9,0,0,89,19,89,7,89,2,89,20,12,34
Arusha,Meru,Usariver,MUUNGANO USA-RIVER,S.1927,Government,0,0,165,172,165,80,0,11,53,115,165,28,0,14,165,579,165,151,165,130,165,22,22,97
Arusha,Meru,Usariver,THE VOICE,S.4704,Non-Government,0,0,42,44,42,44,6,8,23,9,42,40,6,8,42,40,42,40,42,40,42,40,23,10
Arusha,Meru,Usariver,UNAMBWE,S.4473,Non-Government,0,0,32,57,32,50,3,24,26,20,32,40,5,16,32,60,32,50,32,68,32,72,20,24
Arusha,Meru,Usariver,USA RIVER REHABILITATION,S.5048,Non-Government,0,0,18,10,18,10,0,0,12,10,18,20,0,0,18,18,18,11,18,10,18,18,12,10
Arusha,Meru,Usariver,USA SEMINARI,S.93,Non-Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arusha,Meru,Uwiro,KISIMIRI,S.1041,Government,0,0,247,20,247,90,0,0,205,90,247,10,0,0,247,162,247,40,247,69,247,81,205,86
Arusha,Meru,Uwiro,UWIRO,S.5116,Government,0,0,44,0,44,0,0,0,44,0,44,0,0,0,44,0,44,0,44,0,44,0,44,0
Arusha,Monduli,Engaruka,OLDONYOLENGAI,S.2487,Government,0,0,138,34,138,44,0,0,138,18,138,50,0,0,138,26,138,22,138,38,138,26,138,21
Arusha,Monduli,Engutoto,ALFA NA OMEGA,S.4999,Non-Government,0,0,40,35,40,30,0,0,40,58,40,20,0,0,40,50,40,31,40,29,40,50,40,24
Arusha,Monduli,Engutoto,ENGUTOTO,S.1276,Government,18,13,197,150,197,150,16,4,60,80,197,50,16,5,197,245,197,142,197,159,197,132,35,88
Arusha,Monduli,Engutoto,MAASAE GIRLS,S.790,Non-Government,0,0,69,15,69,20,0,0,69,20,69,36,0,0,69,42,69,36,69,36,69,42,50,25
Arusha,Monduli,Engutoto,MORINGE SOKOINE,S.190,Non-Government,29,16,62,72,62,32,0,0,46,20,57,32,0,0,57,12,62,21,62,24,57,21,26,23
Arusha,Monduli,Engutoto,NANINA,S.5263,Non-Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arusha,Monduli,Esilalei,MANYARA,S.424,Government,120,0,242,148,242,150,0,0,120,77,242,160,0,0,242,169,242,200,242,127,242,60,63,55
Arusha,Monduli,Esilalei,MUNGERE,S.4766,Non-Government,28,15,28,32,28,30,0,0,28,31,28,30,0,0,28,29,28,29,28,30,28,29,28,29
Arusha,Monduli,Lashaine,ORKEESWA,S.4364,Non-Government,37,33,47,41,47,50,0,0,43,47,47,53,0,0,47,31,33,21,33,52,47,44,6,20
Arusha,Monduli,Lepurko,REDO,S.4928,Non-Government,37,20,37,40,37,49,0,0,37,28,37,30,0,0,37,40,37,30,37,32,37,34,37,34
Arusha,Monduli,Lolkisale,IRKISALE,S.2491,Government,0,0,151,115,151,118,0,0,55,58,151,70,0,0,151,80,151,91,151,62,151,10,25,0
Arusha,Monduli,Majengo,RIFT VALLEY,S.2489,Government,0,0,170,67,170,46,0,0,46,20,170,42,0,0,170,246,170,122,170,134,170,114,15,12
Arusha,Monduli,Makuyuni,LOWASSA,S.1848,Government,0,0,188,170,188,10,0,0,87,10,188,15,0,0,188,40,188,132,188,10,188,83,44,10
Arusha,Monduli,Makuyuni,TUMAINI,S.4945,Non-Government,0,0,79,60,79,65,0,0,79,65,79,65,0,0,79,200,79,70,79,65,79,200,79,50
Arusha,Monduli,Moita,KIPOK GIRLS,S.2490,Government,0,0,195,140,195,60,0,0,48,30,195,14,0,0,195,89,195,58,195,73,195,99,48,88
Arusha,Monduli,Moita,MOITA,S.903,Government,0,0,149,80,149,79,0,0,110,68,149,48,0,0,149,62,149,51,149,48,149,60,56,30
Arusha,Monduli,Monduli juu,ENYORRATA E-NGAI,S.1891,Non-Government,0,0,47,25,47,20,0,0,47,25,47,30,0,0,47,32,47,30,47,30,47,30,47,25
Arusha,Monduli,Monduli juu,NOOKODIN,S.2391,Non-Government,17,1,19,6,19,13,0,0,19,12,19,6,0,0,19,13,19,8,19,6,19,10,6,10
Arusha,Monduli,Monduli juu,OLESOKOINE,S.2521,Government,0,0,114,79,114,7,0,0,53,22,114,3,0,0,114,15,114,36,114,47,114,2,53,15
Arusha,Monduli,Monduli Mjini,IRKISONGO,S.707,Government,0,4,215,116,215,126,25,4,55,88,215,63,25,4,215,0,215,62,215,111,215,111,48,58
Arusha,Monduli,Selela,OLTINGA,S.2492,Government,0,0,160,68,160,67,0,0,39,43,160,100,0,0,160,80,160,100,160,65,160,42,39,48
Arusha,Monduli,Sepeko,KHATAMUL ANBIYAA (BOYS),S.3672,Non-Government,0,0,29,5,29,10,0,0,18,10,29,10,0,0,29,10,29,5,29,10,29,5,29,4
Arusha,Monduli,Sepeko,NANJA,S.2488,Government,50,8,112,10,112,14,0,0,45,10,112,2,0,0,112,72,112,55,112,55,112,51,34,10
Arusha,Ngorongoro,Alaitolei,Ngorongoro Girls,S.5361,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arusha,Ngorongoro,Arash,ARASH,S.4484,Government,0,0,121,2,121,10,0,0,45,18,121,4,0,0,121,222,121,22,121,18,121,71,45,11
Arusha,Ngorongoro,Enduleni,EMBARWAY,S.952,Government,0,0,157,43,157,52,0,0,54,50,157,58,0,0,157,242,157,65,157,95,157,380,54,27
Arusha,Ngorongoro,Engaresero,LAKE NATRON,S.4482,Government,0,0,117,66,117,52,20,6,45,30,117,22,20,6,117,89,117,81,117,66,117,30,43,20
Arusha,Ngorongoro,Kirangi,DIGODIGO,S.764,Government,0,0,138,54,138,80,0,0,49,77,138,4,0,0,138,114,138,181,138,91,138,28,30,111
Arusha,Ngorongoro,Malambo,MALAMBO,S.2559,Government,0,0,177,135,177,47,0,0,62,80,177,60,0,0,177,230,177,168,177,110,177,200,62,84
Arusha,Ngorongoro,Malambo,NASERIAN,S.5011,Non-Government,0,0,38,30,38,38,0,0,38,40,38,40,0,0,38,50,38,40,38,25,38,60,26,40
Arusha,Ngorongoro,Nainokanoka,NAINOKANOKA,S.4483,Government,0,0,384,105,384,100,0,0,88,69,384,90,0,0,384,500,384,200,384,200,384,400,55,48
Arusha,Ngorongoro,Ololosokwan,EMANYATA,S.729,Non-Government,16,25,31,60,31,47,0,0,21,34,31,34,0,0,31,64,31,33,31,34,31,51,10,52
Arusha,Ngorongoro,Olorien/Magaiduru,LOLIONDO,S.1005,Government,0,0,215,111,215,80,0,0,169,47,215,27,0,0,215,38,215,32,215,85,215,70,109,104
Arusha,Ngorongoro,Sale,SALE,S.4377,Government,0,0,143,92,143,133,0,0,69,79,143,17,0,0,143,92,143,27,143,25,143,80,42,35
Arusha,Ngorongoro,Samunge,SAMUNGE,S.2560,Government,75,19,146,97,146,140,0,0,75,75,146,43,0,0,146,90,146,50,146,53,146,20,40,70
Arusha,Ngorongoro,Soitsambu,SOITSAMBU,S.2825,Government,0,0,129,75,129,38,0,0,71,89,129,4,0,0,129,84,129,32,129,13,129,72,38,79
Dar es Salaam,Ilala MC,Bonyokwa,BONYOKWA,S.5405,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dar es Salaam,Ilala MC,Buguruni,BUGURUNI MOTO,S.5407,Government,0,0,394,10,394,0,0,0,61,5,394,5,0,0,394,0,394,0,394,0,394,0,61,0
Dar es Salaam,Ilala MC,Buyuni,BUYUNI ZAVALA,S.5409,Government,0,0,148,1,148,1,0,0,41,1,148,1,0,0,148,1,148,2,148,2,148,1,41,1
Dar es Salaam,Ilala MC,Buyuni,BUYUNI,S.2212,Government,0,0,610,180,610,10,0,0,101,98,610,10,0,0,610,128,610,128,610,10,610,28,101,39
Dar es Salaam,Ilala MC,Buyuni,GOLDEN,S.4454,Non-Government,0,0,78,78,78,78,18,18,60,60,78,78,18,18,78,78,78,78,78,78,78,78,78,60
Dar es Salaam,Ilala MC,Buyuni,NYEBURU,S.3263,Government,0,0,151,59,151,68,0,0,50,56,151,5,0,0,151,70,151,5,151,8,151,7,21,98
Dar es Salaam,Ilala MC,Chanika,NGUVU MPYA,S.3276,Government,0,0,392,149,392,112,0,0,143,70,392,40,0,0,392,122,392,84,392,60,392,76,143,78
Dar es Salaam,Ilala MC,Gerezani,ALHARAMAIN,S.282,Non-Government,0,0,65,92,65,100,5,104,27,106,65,104,5,108,65,108,65,112,65,114,65,109,27,113
Dar es Salaam,Ilala MC,Gerezani,B.W.MKAPA,S.820,Government,0,0,231,96,231,102,17,0,166,0,231,208,17,0,231,208,231,208,231,208,231,208,166,0
Dar es Salaam,Ilala MC,Gerezani,DAR ES SALAAM,S.846,Government,0,0,161,72,161,69,22,0,133,71,161,4,22,13,161,144,161,144,161,15,161,47,133,68
Dar es Salaam,Ilala MC,Gerezani,GEREZANI,S.3266,Government,0,0,194,75,174,90,0,0,80,106,194,14,0,3,194,100,194,100,194,8,194,50,80,107
Dar es Salaam,Ilala MC,Gerezani,MCHANGANYIKO,S.3271,Government,0,0,451,35,451,68,0,0,87,31,451,0,0,0,451,32,451,5,451,7,451,15,87,17
Dar es Salaam,Ilala MC,Gongolamboto,GONGOLAMBOTO,S.4185,Non-Government,0,0,19,10,19,10,0,10,0,5,19,10,0,10,19,10,19,10,19,10,19,6,0,6
Dar es Salaam,Ilala MC,Gongolamboto,HIGHVIEW,S.4365,Non-Government,0,0,97,75,97,60,37,30,60,45,97,63,37,40,97,55,97,43,97,66,97,60,60,41
Dar es Salaam,Ilala MC,Gongolamboto,JUHUDI JESHINI,S.5226,Government,0,0,477,3,477,2,29,2,79,2,477,2,29,2,477,3,477,5,477,10,477,2,79,2
Dar es Salaam,Ilala MC,Gongolamboto,JUHUDI,S.1042,Government,0,0,467,263,467,248,67,106,181,173,467,136,67,68,467,303,467,301,467,161,467,161,181,121
Dar es Salaam,Ilala MC,Gongolamboto,LUA,S.3598,Non-Government,0,0,21,2,21,2,0,2,21,2,21,2,0,2,21,2,21,1,21,1,21,1,21,1
Dar es Salaam,Ilala MC,Gongolamboto,THOMAS,S.1343,Non-Government,0,0,16,5,16,4,0,0,0,8,16,8,0,0,16,11,16,9,16,0,16,0,0,0
Dar es Salaam,Ilala MC,Gongolamboto,ULONGONI,S.3267,Government,0,0,492,102,492,100,0,0,88,50,492,29,0,0,492,29,492,37,492,25,492,24,75,87
Dar es Salaam,Ilala MC,Ilala,DAR ES SALAAM ISLAMIC SEMINARI (GIRLS),S.4384,Non-Government,0,0,159,40,159,42,18,9,85,24,159,32,18,11,159,40,159,12,0,34,159,30,85,10
Dar es Salaam,Ilala MC,Ilala,ILALA ISLAMIC,S.2401,Non-Government,0,0,130,97,130,111,25,25,75,89,130,150,25,18,130,125,130,113,130,80,130,128,65,31
Dar es Salaam,Ilala MC,Ilala,KASULU,S.5035,Government,0,0,205,2,205,2,0,0,53,2,205,2,0,0,205,2,205,2,205,2,205,2,53,2
Dar es Salaam,Ilala MC,Ilala,MIVINJENI,S.5224,Government,0,0,434,0,434,0,0,0,179,0,434,0,0,0,434,0,434,0,434,0,434,0,179,0
Dar es Salaam,Ilala MC,Ilala,MSIMBAZI,S.3273,Government,0,0,255,0,255,0,0,0,100,0,255,0,0,0,255,25,255,0,255,0,255,20,100,1
Dar es Salaam,Ilala MC,Jangwani,MNAZI MMOJA,S.2368,Government,0,0,213,35,213,36,50,5,53,40,213,20,50,5,213,50,213,35,213,10,213,50,53,50
Dar es Salaam,Ilala MC,Kimanga,KAMENE,S.928,Non-Government,0,0,34,33,34,15,10,10,14,15,34,20,10,10,34,31,34,27,34,30,34,29,14,18
Dar es Salaam,Ilala MC,Kimanga,KIMANGA,S.5034,Government,0,0,50,0,50,0,0,0,50,0,50,0,0,0,50,0,50,0,50,0,50,0,50,0
Dar es Salaam,Ilala MC,Kimanga,TABATA,S.1137,Non-Government,0,0,13,1,13,1,0,1,1,51,13,2,0,2,13,1,13,4,13,1,13,3,0,1
Dar es Salaam,Ilala MC,Kinyerezi,ARI,S.3268,Government,0,0,223,30,223,50,0,2,91,30,223,12,0,3,223,58,223,92,223,88,223,45,53,30
Dar es Salaam,Ilala MC,Kinyerezi,KINYEREZI MPYA,S.5404,Government,0,0,354,45,354,15,47,2,64,25,354,2,47,2,354,62,354,2,354,2,354,10,64,1
Dar es Salaam,Ilala MC,Kinyerezi,KINYEREZI,S.3265,Government,0,0,391,182,391,20,15,1,43,20,391,3,15,1,391,17,391,3,391,2,391,21,43,60
Dar es Salaam,Ilala MC,Kinyerezi,KISUNGU,S.3269,Government,0,0,252,63,252,50,0,0,89,27,252,8,0,0,252,95,252,80,252,55,252,8,89,27
Dar es Salaam,Ilala MC,Kinyerezi,MIDWAY,S.3592,Non-Government,0,0,2,10,2,10,0,10,0,10,2,14,0,10,2,13,2,10,2,10,2,10,0,10
Dar es Salaam,Ilala MC,Kinyerezi,MUHANGA,S.3734,Non-Government,0,0,22,15,22,15,0,0,13,15,22,15,0,0,22,15,22,15,22,15,22,15,6,15
Dar es Salaam,Ilala MC,Kipawa,AIRWING,S.668,Non-Government,0,0,105,110,105,110,18,10,8,10,105,110,18,10,105,110,105,110,105,110,105,110,8,10
Dar es Salaam,Ilala MC,Kipawa,GOSPEL CAMPAIGN,S.4039,Non-Government,0,0,3,3,3,1,0,0,0,1,3,4,0,0,3,10,3,5,3,5,3,5,0,2
Dar es Salaam,Ilala MC,Kipawa,ILALA,S.2366,Government,0,0,439,0,439,0,51,0,179,0,439,0,51,0,439,0,439,0,439,0,439,0,179,0
Dar es Salaam,Ilala MC,Kipawa,MAJANI YA CHAI,S.2211,Government,0,0,363,9,363,5,14,0,85,22,363,4,14,0,363,10,363,4,363,4,363,9,363,9
Dar es Salaam,Ilala MC,Kipawa,MINAZI MIREFU,S.5406,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dar es Salaam,Ilala MC,Kisukulu,MAGOZA,S.2210,Government,0,0,396,46,396,83,0,9,89,59,396,4,0,7,396,181,396,19,396,17,396,77,89,78
Dar es Salaam,Ilala MC,Kisukulu,MWENYEHERI ANUARITE,S.3566,Non-Government,0,0,68,84,68,80,24,50,21,50,68,80,24,45,68,100,68,80,68,80,68,85,21,80
Dar es Salaam,Ilala MC,Kisukulu,SEGEREA HILL,S.3590,Non-Government,0,0,10,20,10,15,0,0,10,9,10,25,0,0,10,40,10,25,10,30,10,26,10,30
Dar es Salaam,Ilala MC,Kisutu,KISUTU,S.12,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dar es Salaam,Ilala MC,Kitunda,KITUNDA,S.2367,Government,0,0,577,158,577,160,0,0,235,67,577,20,0,0,577,10,577,10,577,10,577,30,235,33
Dar es Salaam,Ilala MC,Kitunda,MISSION KITUNDA,S.1148,Non-Government,0,0,5,1,5,1,0,0,0,1,5,1,0,0,5,1,5,1,5,1,5,1,0,1
Dar es Salaam,Ilala MC,Kivukoni,ST JOSEPH CATHEDRAL,S.4346,Non-Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dar es Salaam,Ilala MC,Kivule,ABUUY JUMAA,S.3278,Government,0,0,431,188,431,165,0,0,69,97,431,69,0,0,431,69,431,59,431,16,431,58,69,109
Dar es Salaam,Ilala MC,Kivule,HOPE KIVULE,S.4886,Non-Government,0,0,43,9,43,8,0,0,43,7,43,7,0,0,43,6,43,10,43,10,43,10,43,10
Dar es Salaam,Ilala MC,Kivule,KANANURA,S.3557,Non-Government,0,0,28,90,28,90,6,90,11,90,28,90,6,90,28,90,28,90,28,90,28,90,11,90
Dar es Salaam,Ilala MC,Kivule,KEREZANGE,S.3260,Government,0,0,414,93,414,78,0,2,174,39,414,30,0,2,414,12,414,10,414,15,414,21,174,0
Dar es Salaam,Ilala MC,Kivule,KIVULE,S.2208,Government,0,0,472,217,472,236,0,0,120,58,472,62,0,0,472,62,472,8,472,4,472,12,120,8
Dar es Salaam,Ilala MC,Kivule,MBONEA,S.1372,Non-Government,0,0,66,50,66,45,13,15,35,50,66,56,13,15,66,50,66,50,66,50,66,50,35,45
Dar es Salaam,Ilala MC,Kivule,MESAC,S.1900,Non-Government,0,0,37,10,37,14,13,5,19,7,37,11,13,5,37,16,37,18,37,18,37,16,19,7
Dar es Salaam,Ilala MC,Kivule,MISITU,S.3252,Government,0,0,593,63,593,67,5,1,160,8,593,6,5,1,593,127,593,115,593,100,593,100,160,13
Dar es Salaam,Ilala MC,Kivule,SANDVALLEY,S.3587,Non-Government,0,0,63,3,63,1,0,0,63,1,63,1,0,0,63,2,63,2,63,2,63,16,63,3
Dar es Salaam,Ilala MC,Liwiti,AFRICAN TABATA,S.4357,Non-Government,0,0,23,4,23,4,5,4,13,6,23,6,5,4,23,15,22,8,23,8,23,10,13,8
Dar es Salaam,Ilala MC,Majohe,DAORA,S.4717,Non-Government,0,0,32,0,32,0,32,0,0,0,32,0,0,0,32,0,32,0,32,0,32,0,0,0
Dar es Salaam,Ilala MC,Majohe,HALISI,S.3261,Government,0,0,477,90,477,100,0,0,91,68,477,100,0,0,477,140,477,100,477,100,477,150,91,60
Dar es Salaam,Ilala MC,Majohe,MAJOHE,S.2407,Non-Government,0,0,33,15,33,13,0,0,22,14,33,10,0,0,33,17,33,9,33,8,33,7,19,16
Dar es Salaam,Ilala MC,Majohe,UAMUZI,S.5225,Government,0,0,294,2,294,2,0,0,294,2,294,0,0,0,294,0,294,0,294,2,294,0,294,2
Dar es Salaam,Ilala MC,Majohe,VIWEGE,S.3272,Government,0,0,332,87,332,25,0,0,106,20,332,5,0,0,332,34,332,7,332,10,332,30,80,22
Dar es Salaam,Ilala MC,Mchafukoge,JAMHURI,S.1322,Government,0,0,156,10,156,10,13,5,123,10,156,5,13,5,156,225,156,92,156,92,156,30,123,40
Dar es Salaam,Ilala MC,Mchafukoge,SUNNI JAMAAT,S.5929,Non-Government,0,0,43,20,43,16,25,15,18,10,43,20,25,20,43,35,43,18,43,19,43,28,18,10
Dar es Salaam,Ilala MC,Mchikichini,MCHIKICHINI,S.3270,Government,0,0,312,138,312,120,0,0,52,50,312,110,0,0,312,116,312,106,312,110,312,3,312,50
Dar es Salaam,Ilala MC,Minazi Mirefu,BINTI MUSSA,S.4178,Government,0,0,220,10,220,23,0,0,64,8,220,28,0,0,220,18,220,18,220,20,220,5,64,8
Dar es Salaam,Ilala MC,Msongola,AHMADIYYA,S.4681,Non-Government,0,0,36,35,36,35,0,0,14,15,36,35,0,0,36,35,36,35,36,35,36,35,18,15
Dar es Salaam,Ilala MC,Msongola,BRIGHT FUTURE GIRLS',S.4728,Non-Government,0,0,121,80,12,105,37,30,76,70,121,110,37,32,121,115,121,100,121,85,121,100,76,67
Dar es Salaam,Ilala MC,Msongola,GLOBAL MISSION,S.5442,Non-Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dar es Salaam,Ilala MC,Msongola,KITONGA,S.3256,Government,0,0,136,19,136,58,0,0,34,42,136,1,0,0,136,7,136,1,136,1,136,1,34,26
Dar es Salaam,Ilala MC,Msongola,MBONDOLE,S.3275,Government,0,0,208,105,208,130,0,0,48,35,208,15,0,0,208,141,208,25,208,25,208,12,48,13
Dar es Salaam,Ilala MC,Msongola,MKERA,S.3258,Government,0,0,203,46,203,19,0,0,20,15,203,2,0,0,203,32,203,23,203,20,203,11,20,7
